context_feature,item_feature,field_pair,seed_count,mean_weight,weight_stddev,minimum_weight,maximum_weight,positive_seed_fraction,same_nonzero_sign_all_seeds
ctx:feature=rubber sole,item:price=10_20,feature×price,5,0.06950495652854442,0.04071611759147576,0.01989147812128067,0.11011937260627747,1.0,True
ctx:category=hats & caps baseball caps,item:rating=5.0,category×rating,5,-0.06949504958465695,0.062483507623996244,-0.12520360946655273,0.006952682510018349,0.4,False
ctx:category=shoes sneakers,item:brand=keen,category×brand,5,0.06949467957019806,0.04192761503546171,0.01827678456902504,0.10778766125440598,1.0,True
ctx:category=shoes pumps,item:popularity=3,category×popularity,5,-0.06948885396122932,0.040980244464577084,-0.11117790639400482,-0.019971005618572235,0.0,True
ctx:material=nylon,item:brand=smartwool,material×brand,5,0.06947814300656319,0.04141412098704259,0.019502032548189163,0.11293771117925644,1.0,True
ctx:material=nylon,item:rating=3.0,material×rating,5,0.06944758743047715,0.0416690404396464,0.01985413208603859,0.11862276494503021,1.0,True
ctx:category=suits & sport coats vests,item:price=missing,category×price,5,-0.0694293774664402,0.04088294381995227,-0.1110050156712532,-0.019697152078151703,0.0,True
ctx:color=color: gray,item:feature=is discontinued by manufacturer: no,color×feature,5,0.06942030340433121,0.04462995915717319,0.017769232392311096,0.11999042332172394,1.0,True
ctx:category=skirts casual,item:price=missing,category×price,5,-0.06941955871880054,0.040603904300546334,-0.10804080218076706,-0.02000701054930687,0.0,True
ctx:category=sandals platforms & wedges,item:brand=aerosoles,category×brand,5,-0.06941104494035244,0.04125496057600303,-0.11225686967372894,-0.019341308623552322,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:brand=michael kors,feature×brand,5,0.06938006654381752,0.04120441038261637,0.01895880326628685,0.10572365671396255,1.0,True
ctx:feature=rubber sole,item:feature=synthetic-and-mesh,feature×feature,5,-0.06935765780508518,0.06885870107821768,-0.1344524323940277,0.015094410628080368,0.4,False
ctx:category=piercing jewelry barbells,item:popularity=3,category×popularity,5,0.0693532831966877,0.04050347653515019,0.019774045795202255,0.10495182126760483,1.0,True
ctx:category=accessories belts,item:brand=beltiscool,category×brand,5,0.06934445425868034,0.040515619288592375,0.019999787211418152,0.10703232139348984,1.0,True
ctx:category=shoes flats,item:rating=3.5,category×rating,5,-0.06933366265147925,0.04907234892546089,-0.1127617210149765,-0.008784265257418156,0.0,True
ctx:feature=machine wash,item:brand=roamans,feature×brand,5,0.0693256214261055,0.040550671065961975,0.01997319795191288,0.10964910686016083,1.0,True
ctx:category=men hoodies,item:rating=3.0,category×rating,5,-0.06931521221995354,0.0435992635160526,-0.1312035620212555,-0.01988057792186737,0.0,True
ctx:category=boots ankle & bootie,item:brand=timberland,category×brand,5,-0.06931330692023038,0.050990635760286236,-0.11712174117565155,0.0019080797210335732,0.2,False
ctx:feature=machine wash,item:color=color: gray,feature×color,5,-0.06930426433682442,0.06583222326241617,-0.14649055898189545,0.007330337539315224,0.4,False
ctx:color=color: blue,item:material=cotton,color×material,5,-0.06930206306278705,0.04053044705970738,-0.10714811086654663,-0.019797001034021378,0.0,True
ctx:material=leather,"item:feature=heel measures approximately 1.5""",material×feature,5,-0.0692952286452055,0.04399263240443321,-0.11339793354272842,-0.0160655714571476,0.0,True
ctx:category=handbags & wallets shoulder bags,item:popularity=7,category×popularity,5,0.06929249241948128,0.04095751707118797,0.019696544855833054,0.11030425876379013,1.0,True
ctx:feature=sequin,item:feature=pull on closure,feature×feature,5,0.06925285421311855,0.0405926746577261,0.01990608498454094,0.11032992601394653,1.0,True
ctx:category=rompers & overalls overalls,item:material=polyester,category×material,5,0.06923819594085216,0.048436757121955075,0.011334036476910114,0.11940475553274155,1.0,True
ctx:category=bras everyday bras,item:rating=4.5,category×rating,5,0.06921949991956353,0.05922159147017043,-0.003095494583249092,0.1251845359802246,0.6,False
ctx:material=nylon,item:brand=travelpro,material×brand,5,0.06921577285975218,0.04390504525651859,0.015419782139360905,0.11032018810510635,1.0,True
ctx:category=handbags & wallets top-handle bags,item:brand=coach,category×brand,5,-0.06921334117650986,0.041169062637092,-0.11575096845626831,-0.01998528093099594,0.0,True
ctx:category=men masks,item:rating=3.5,category×rating,5,-0.06920475512742996,0.04078130615657771,-0.10928767174482346,-0.01969500258564949,0.0,True
ctx:category=shoes slippers,item:color=color: green,category×color,5,0.06919470578432083,0.041250675202264935,0.01999499276280403,0.11275676637887955,1.0,True
ctx:category=pants casual,item:rating=3.5,category×rating,5,0.06918381601572036,0.04021617955528116,0.020006630569696426,0.10532300174236298,1.0,True
ctx:material=polyester,item:price=10_20,material×price,5,0.06917581781744957,0.04130501893145063,0.01996607333421707,0.11880369484424591,1.0,True
ctx:category=shoes loafers & slip-ons,item:brand=skechers,category×brand,5,0.06917533278465271,0.04365860349357062,0.01620711013674736,0.11462307721376419,1.0,True
ctx:category=shoes & jewelry westlake,item:brand=la leela,category×brand,5,0.06917226240038872,0.0402189907005728,0.019971325993537903,0.10391920804977417,1.0,True
ctx:category=dresses cocktail,item:material=nylon,category×material,5,0.06916018910706043,0.04114978354895927,0.019950326532125473,0.11557614058256149,1.0,True
ctx:category=hats & caps baseball caps,item:feature=100% acrylic,category×feature,5,0.06915517374873162,0.04106546754419125,0.01989908702671528,0.115165576338768,1.0,True
ctx:material=cotton,item:brand=free people,material×brand,5,0.0691218014806509,0.042191955950961174,0.0199480839073658,0.12530727684497833,1.0,True
ctx:category=sets active tracksuits,item:feature=machine wash,category×feature,5,0.06912153437733651,0.04338379313856217,0.018549833446741104,0.11723103374242783,1.0,True
ctx:material=leather,item:brand=bostanten,material×brand,5,0.06911720968782901,0.040960953689713656,0.019577903673052788,0.10817866772413254,1.0,True
ctx:feature=plastic frame,item:feature=polarized,feature×feature,5,0.06911597670987249,0.05992449147717305,-0.003415136132389307,0.13207995891571045,0.6,False
ctx:feature=rubber sole,item:color=color: grey,feature×color,5,0.06910381130874158,0.04759388325106128,0.01993410848081112,0.1332293301820755,1.0,True
ctx:category=women shoes,item:feature=suede sole,category×feature,5,0.06910250596702099,0.04072934681559463,0.01995580457150936,0.11444919556379318,1.0,True
ctx:category=watches watch bands,item:popularity=2,category×popularity,5,0.06910024387761951,0.05825852320323267,-0.002161489799618721,0.12285178899765015,0.6,False
ctx:feature=is discontinued by manufacturer: no,item:brand=shop4ever,feature×brand,5,0.06909125037491322,0.040520809944329356,0.019979827105998993,0.11219222843647003,1.0,True
ctx:material=100% leather,item:brand=frye,material×brand,5,0.06908960416913032,0.04332532487273633,0.019966881722211838,0.1281285285949707,1.0,True
ctx:category=watches wrist watches,item:brand=august steiner,category×brand,5,0.06908660866320133,0.04028811227560762,0.019977739080786705,0.10638320446014404,1.0,True
ctx:category=shoes slippers,item:style=department: womens,category×style,5,-0.06908324919641018,0.041895249453394956,-0.12270180135965347,-0.019739562645554543,0.0,True
ctx:style=department: mens,item:color=color: brown,style×color,5,0.06908080223947763,0.06008035219035236,-0.002894693985581398,0.13460786640644073,0.6,False
ctx:feature=drawstring waist closure,item:popularity=2,feature×popularity,5,0.06906102113425731,0.04259374953367529,0.017035456374287605,0.10793460160493851,1.0,True
ctx:category=dresses cocktail,item:feature=drawstring closure,category×feature,5,0.06905960999429225,0.041175253973899525,0.019592558965086937,0.10952384769916534,1.0,True
ctx:category=active shirts & tees tank tops,item:feature=imported,category×feature,5,-0.06905634552240372,0.04077417656146809,-0.11454468965530396,-0.019854117184877396,0.0,True
ctx:category=jewelry bracelets,item:popularity=1,category×popularity,5,-0.06905310675501823,0.05129015937075391,-0.12114955484867096,0.0019611064344644547,0.2,False
ctx:feature=ball closure,item:price=10_20,feature×price,5,0.06902657598257064,0.04171802992679703,0.01796303689479828,0.10619612038135529,1.0,True
ctx:category=shirts dress shirts,item:rating=4.0,category×rating,5,0.06902413628995419,0.04028623306979728,0.01970118097960949,0.10374698042869568,1.0,True
ctx:category=shoes fashion sneakers,item:rating=3.5,category×rating,5,0.06901311501860619,0.0406841857503108,0.020003054291009903,0.11475659906864166,1.0,True
ctx:category=shoes sandals,item:feature=100% manmade,category×feature,5,-0.06899698823690414,0.050717941312642,-0.11877201497554779,0.0018869824707508087,0.2,False
ctx:category=shirts casual button-down shirts,item:popularity=7,category×popularity,5,-0.06897656582295894,0.04089332406740861,-0.11369345337152481,-0.019615538418293,0.0,True
ctx:category=card cases & money organizers wallets,item:rating=2.0,category×rating,5,0.06897483728826045,0.04102847050335371,0.019977547228336334,0.11803033947944641,1.0,True
ctx:color=color: grey,item:feature=imported,color×feature,5,-0.06897478811442852,0.04156819889250239,-0.11436893790960312,-0.020006641745567322,0.0,True
ctx:color=color: green,item:material=fabric,color×material,5,-0.06896840389817953,0.06767428657135495,-0.17333433032035828,0.004325888119637966,0.4,False
ctx:category=earrings cuffs & wraps,item:price=10_20,category×price,5,0.06896177493035793,0.040629017733660386,0.019705262035131454,0.11210954189300537,1.0,True
ctx:category=sets active tracksuits,item:feature=hand wash only,category×feature,5,-0.0689532857388258,0.041677789603631124,-0.111179418861866,-0.019373644143342972,0.0,True
ctx:category=sleep & lounge robes,item:feature=drawstring closure,category×feature,5,0.06894932575523853,0.043741204835274106,0.019958319142460823,0.12122093141078949,1.0,True
ctx:category=hats & caps baseball caps,item:brand=puma,category×brand,5,0.06891537383198738,0.043633720416369766,0.019929800182580948,0.11887730658054352,1.0,True
ctx:category=women masks,item:rating=4.0,category×rating,5,-0.06890142504125833,0.04916200731882605,-0.11554910242557526,-0.008838247507810593,0.0,True
ctx:material=leather,item:feature=100% other fibers,material×feature,5,0.06888418979942798,0.040453763615723975,0.019781948998570442,0.10989323258399963,1.0,True
ctx:category=footies & rompers rompers,item:style=department: baby-girls,category×style,5,-0.06887341849505901,0.044642841012206856,-0.11905994266271591,-0.016236525028944016,0.0,True
ctx:category=tops tees,item:material=polyester,category×material,5,0.06886496096849441,0.04154994631856477,0.018679572269320488,0.11120600998401642,1.0,True
ctx:category=novelty women,item:material=cotton,category×material,5,-0.06885466910898685,0.03993192745171687,-0.10387346148490906,-0.01997878961265087,0.0,True
ctx:category=tees & shirts tees,item:feature=is discontinued by manufacturer: no,category×feature,5,0.06885268613696098,0.040482091384732535,0.019701741635799408,0.1104884147644043,1.0,True
ctx:material=rayon,item:feature=no closure closure,material×feature,5,0.0688459888100624,0.04025504768994595,0.01994531974196434,0.10957536101341248,1.0,True
ctx:category=watches wrist watches,item:brand=hamilton,category×brand,5,0.06884484626352787,0.040331608044403104,0.019732633605599403,0.10644744336605072,1.0,True
ctx:material=leather,item:rating=3.0,material×rating,5,0.06883771792054176,0.046155461334346407,0.019901826977729797,0.12768873572349548,1.0,True
ctx:category=women dresses,item:price=100_150,category×price,5,0.06882170801982283,0.05329882530691398,-0.00022597284987568855,0.14264355599880219,0.8,False
ctx:feature=polyurethane sole,item:style=department: womens,feature×style,5,-0.06881779283285142,0.04085435311935845,-0.10879749804735184,-0.019005756825208664,0.0,True
ctx:category=women sweatshirts,item:popularity=1,category×popularity,5,-0.06880421750247478,0.04391715604314643,-0.12821301817893982,-0.01783127523958683,0.0,True
ctx:feature=polarized,item:feature=is discontinued by manufacturer: no,feature×feature,5,0.0687698345631361,0.04769187254884381,0.010394150391221046,0.11229389160871506,1.0,True
ctx:feature=uv protection coating coating,item:popularity=2,feature×popularity,5,0.06876665577292443,0.040166379322345146,0.01964258775115013,0.10538254678249359,1.0,True
ctx:category=sandals slides,item:material=leather,category×material,5,-0.06876240856945515,0.04391453186952181,-0.1271289438009262,-0.019297122955322266,0.0,True
ctx:category=sandals heeled sandals,item:price=35_50,category×price,5,0.06875464990735054,0.0407025637637303,0.01930921897292137,0.1090635135769844,1.0,True
ctx:category=dresses club & night out,item:rating=4.5,category×rating,5,0.06874916292726993,0.04192084307750092,0.01993941329419613,0.12411018460988998,1.0,True
ctx:material=polyester,item:brand=milumia,material×brand,5,0.06874542348086835,0.04097452554358683,0.019254198297858238,0.10960788279771805,1.0,True
ctx:feature=polyurethane sole,item:brand=cambridge select,feature×brand,5,0.06874404400587082,0.04082639975782631,0.019355159252882004,0.1103983223438263,1.0,True
ctx:category=shoes athletic,item:feature=rubber sole,category×feature,5,-0.06873184777796268,0.040128498776536424,-0.10913023352622986,-0.01991981640458107,0.0,True
ctx:category=active athletic socks,item:popularity=10,category×popularity,5,-0.06872132420539856,0.04221554160866659,-0.1227031946182251,-0.019776761531829834,0.0,True
ctx:feature=imported,item:popularity=10,feature×popularity,5,0.06871849931776523,0.041342388964557754,0.02001139707863331,0.1161627471446991,1.0,True
ctx:material=cotton,item:brand=youngla,material×brand,5,0.06870821490883827,0.04160951535854045,0.019702032208442688,0.11785919964313507,1.0,True
